8239	0.0737
8240	0.0745
8241	0.0753
8242	0.0762
8243	0.0772
8244	0.0783
8245	0.0794
8246	0.0805
8247	0.0816
8248	0.0827
8249	0.0837
8250	0.0847
8251	0.0856
8252	0.0865
8253	0.0873
8254	0.0879
8255	0.0885
8256	0.0890
8257	0.0893
8258	0.0896
8259	0.0899
8260	0.0901
8261	0.0903
8262	0.0903
8263	0.0902
8264	0.0900
8265	0.0897
8266	0.0893
8267	0.0888
8268	0.0882
8269	0.0877
8270	0.0873
8271	0.0871
8272	0.0871
8273	0.0872
8274	0.0876
8275	0.0881
8276	0.0887
8277	0.0895
8278	0.0904
8279	0.0914
8280	0.0925
8281	0.0937
8282	0.0950
8283	0.0964
8284	0.0980
8285	0.0999
8286	0.1021
8287	0.1045
8288	0.1070
8289	0.1096
8290	0.1123
8291	0.1148
8292	0.1173
8293	0.1196
8294	0.1218
8295	0.1238
8296	0.1257
8297	0.1274
8298	0.1291
8299	0.1306
8300	0.1320
8301	0.1332
8302	0.1343
8303	0.1352
8304	0.1359
8305	0.1364
8306	0.1366
8307	0.1366
8308	0.1363
8309	0.1358
8310	0.1352
8311	0.1344
8312	0.1336
8313	0.1329
8314	0.1323
8315	0.1318
8316	0.1315
8317	0.1314
8318	0.1313
8319	0.1314
8320	0.1316
8321	0.1317
8322	0.1319
8323	0.1321
8324	0.1322
8325	0.1323
8326	0.1323
8327	0.1322
8328	0.1321
8329	0.1320
8330	0.1319
8331	0.1319
8332	0.1321
8333	0.1325
8334	0.1332
8335	0.1341
8336	0.1352
8337	0.1366
8338	0.1382
8339	0.1400
8340	0.1418
8341	0.1437
8342	0.1458
8343	0.1480
8344	0.1504
8345	0.1529
8346	0.1554
8347	0.1578
8348	0.1599
8349	0.1616
8350	0.1631
8351	0.1642
8352	0.1651
8353	0.1658
8354	0.1664
8355	0.1667
8356	0.1668
8357	0.1666
8358	0.1660
8359	0.1652
8360	0.1641
8361	0.1628
8362	0.1613
8363	0.1596
8364	0.1577
8365	0.1556
8366	0.1535
8367	0.1512
8368	0.1488
8369	0.1465
8370	0.1442
8371	0.1418
8372	0.1394
8373	0.1370
8374	0.1344
8375	0.1319
8376	0.1293
8377	0.1268
8378	0.1244
8379	0.1221
8380	0.1200
8381	0.1180
8382	0.1162
8383	0.1145
8384	0.1130
8385	0.1116
8386	0.1104
8387	0.1094
8388	0.1087
8389	0.1082
8390	0.1079
8391	0.1078
8392	0.1079
8393	0.1082
8394	0.1086
8395	0.1092
8396	0.1100
8397	0.1109
8398	0.1120
8399	0.1131
8400	0.1142
8401	0.1153
8402	0.1161
8403	0.1169
8404	0.1176
8405	0.1183
8406	0.1191
8407	0.1202
8408	0.1214
8409	0.1228
8410	0.1242
8411	0.1256
8412	0.1269
8413	0.1280
8414	0.1288
8415	0.1294
8416	0.1298
8417	0.1301
8418	0.1303
8419	0.1305
8420	0.1308
8421	0.1311
8422	0.1316
8423	0.1322
8424	0.1330
8425	0.1340
8426	0.1351
8427	0.1364
8428	0.1379
8429	0.1394
8430	0.1409
8431	0.1423
8432	0.1435
8433	0.1446
8434	0.1455
8435	0.1461
8436	0.1466
8437	0.1468
8438	0.1468
8439	0.1467
8440	0.1463
8441	0.1458
8442	0.1449
8443	0.1437
8444	0.1423
8445	0.1406
8446	0.1387
8447	0.1366
8448	0.1343
8449	0.1318
8450	0.1291
8451	0.1264
8452	0.1235
8453	0.1207
8454	0.1179
8455	0.1151
8456	0.1122
8457	0.1094
8458	0.1065
8459	0.1035
8460	0.1005
8461	0.0976
8462	0.0947
8463	0.0919
8464	0.0893
8465	0.0868
8466	0.0845
8467	0.0822
8468	0.0800
8469	0.0778
8470	0.0756
8471	0.0734
8472	0.0714
8473	0.0694
8474	0.0676
8475	0.0659
8476	0.0643
8477	0.0628
8478	0.0613
8479	0.0600
8480	0.0586
8481	0.0573
8482	0.0560
8483	0.0547
8484	0.0535
8485	0.0523
8486	0.0512
8487	0.0501
8488	0.0491
8489	0.0483
8490	0.0477
8491	0.0472
8492	0.0470
8493	0.0468
8494	0.0467
8495	0.0467
8496	0.0468
8497	0.0470
8498	0.0471
8499	0.0473
8500	0.0474
8501	0.0475
8502	0.0474
8503	0.0472
8504	0.0470
8505	0.0467
8506	0.0464
8507	0.0464
8508	0.0465
8509	0.0469
8510	0.0476
8511	0.0485
8512	0.0496
8513	0.0507
8514	0.0519
8515	0.0530
8516	0.0539
8517	0.0548
8518	0.0558
8519	0.0568
8520	0.0578
8521	0.0590
8522	0.0603
8523	0.0616
8524	0.0631
8525	0.0646
8526	0.0661
8527	0.0677
8528	0.0693
8529	0.0709
8530	0.0726
8531	0.0743
8532	0.0759
8533	0.0775
8534	0.0791
8535	0.0807
8536	0.0823
8537	0.0839
8538	0.0857
8539	0.0875
8540	0.0894
8541	0.0911
8542	0.0928
8543	0.0943
8544	0.0958
8545	0.0972
8546	0.0985
8547	0.0998
8548	0.1010
8549	0.1022
8550	0.1034
8551	0.1047
8552	0.1060
8553	0.1073
8554	0.1086
8555	0.1100
8556	0.1112
8557	0.1124
8558	0.1134
8559	0.1142
8560	0.1151
8561	0.1159
8562	0.1166
8563	0.1173
8564	0.1178
8565	0.1182
8566	0.1184
8567	0.1184
8568	0.1182
8569	0.1177
8570	0.1171
8571	0.1164
8572	0.1156
8573	0.1148
8574	0.1140
8575	0.1133
8576	0.1127
8577	0.1122
8578	0.1116
8579	0.1111
8580	0.1104
8581	0.1097
8582	0.1088
8583	0.1079
8584	0.1069
8585	0.1059
8586	0.1049
8587	0.1041
8588	0.1035
8589	0.1029
8590	0.1023
8591	0.1018
8592	0.1011
8593	0.1004
8594	0.0994
8595	0.0983
8596	0.0970
8597	0.0954
8598	0.0938
8599	0.0919
8600	0.0899
8601	0.0877
8602	0.0853
8603	0.0828
8604	0.0802
8605	0.0775
8606	0.0748
8607	0.0721
8608	0.0696
8609	0.0670
8610	0.0645
8611	0.0619
8612	0.0593
8613	0.0566
8614	0.0539
8615	0.0511
8616	0.0483
8617	0.0456
8618	0.0429
8619	0.0403
8620	0.0379
8621	0.0356
8622	0.0334
8623	0.0313
8624	0.0293
8625	0.0273
8626	0.0253
8627	0.0233
8628	0.0214
8629	0.0194
8630	0.0174
8631	0.0154
8632	0.0134
8633	0.0115
8634	0.0097
8635	0.0080
8636	0.0064
8637	0.0051
8638	0.0040
8639	0.0033
8640	0.0031
8641	0.0034
8642	0.0041
8643	0.0051
8644	0.0062
8645	0.0073
8646	0.0084
8647	0.0093
8648	0.0101
8649	0.0108
8650	0.0115
8651	0.0121
8652	0.0128
8653	0.0136
8654	0.0145
8655	0.0155
8656	0.0167
8657	0.0181
8658	0.0196
8659	0.0212
8660	0.0226
8661	0.0239
8662	0.0248
8663	0.0256
8664	0.0264
8665	0.0271
8666	0.0280
8667	0.0289
8668	0.0301
8669	0.0314
8670	0.0329
8671	0.0346
8672	0.0363
8673	0.0381
8674	0.0400
8675	0.0420
8676	0.0440
8677	0.0461
8678	0.0483
8679	0.0504
8680	0.0525
8681	0.0546
8682	0.0566
8683	0.0586
8684	0.0606
8685	0.0626
8686	0.0645
8687	0.0664
8688	0.0683
8689	0.0701
8690	0.0718
8691	0.0733
8692	0.0748
8693	0.0760
8694	0.0772
8695	0.0781
8696	0.0790
8697	0.0798
8698	0.0806
8699	0.0814
8700	0.0823
8701	0.0832
8702	0.0842
8703	0.0851
8704	0.0860
8705	0.0868
8706	0.0874
8707	0.0878
8708	0.0879
8709	0.0878
8710	0.0873
8711	0.0866
8712	0.0857
8713	0.0845
8714	0.0831
8715	0.0817
8716	0.0801
8717	0.0785
8718	0.0768
8719	0.0751
8720	0.0734
8721	0.0717
8722	0.0700
8723	0.0684
8724	0.0669
8725	0.0655
8726	0.0641
8727	0.0629
8728	0.0618
8729	0.0608
8730	0.0599
8731	0.0591
8732	0.0583
8733	0.0575
8734	0.0567
8735	0.0561
8736	0.0555
8737	0.0550
8738	0.0547
8739	0.0546
8740	0.0549
8741	0.0554
8742	0.0562
8743	0.0574
8744	0.0590
8745	0.0610
8746	0.0633
8747	0.0660
8748	0.0691
8749	0.0724
8750	0.0761
8751	0.0801
8752	0.0841
8753	0.0883
8754	0.0924
8755	0.0964
8756	0.1003
8757	0.1040
8758	0.1076
8759	0.1111
8760	0.1143
8761	0.1174
8762	0.1204
8763	0.1230
8764	0.1254
8765	0.1275
8766	0.1294
8767	0.1312
8768	0.1328
8769	0.1345
8770	0.1361
8771	0.1376
8772	0.1389
8773	0.1400
8774	0.1409
8775	0.1415
8776	0.1420
8777	0.1424
8778	0.1427
8779	0.1429
8780	0.1430
8781	0.1431
8782	0.1433
8783	0.1435
8784	0.1438
8785	0.1442
8786	0.1447
8787	0.1453
8788	0.1459
8789	0.1465
8790	0.1472
8791	0.1480
8792	0.1489
8793	0.1500
8794	0.1513
8795	0.1528
8796	0.1545
8797	0.1564
8798	0.1584
8799	0.1605
8800	0.1627
8801	0.1650
8802	0.1673
8803	0.1696
8804	0.1717
8805	0.1737
8806	0.1756
8807	0.1773
8808	0.1789
8809	0.1805
8810	0.1820
8811	0.1835
8812	0.1850
8813	0.1865
8814	0.1878
8815	0.1890
8816	0.1901
8817	0.1911
8818	0.1922
8819	0.1933
8820	0.1945
8821	0.1958
8822	0.1971
8823	0.1985
8824	0.1998
8825	0.2010
8826	0.2020
8827	0.2029
8828	0.2036
8829	0.2042
8830	0.2046
8831	0.2049
8832	0.2050
8833	0.2050
8834	0.2048
8835	0.2044
8836	0.2039
8837	0.2034
8838	0.2027
8839	0.2021
8840	0.2014
8841	0.2007
8842	0.1999
8843	0.1991
8844	0.1983
8845	0.1975
8846	0.1967
8847	0.1959
8848	0.1952
8849	0.1946
8850	0.1941
8851	0.1937
8852	0.1933
8853	0.1929
8854	0.1925
8855	0.1919
8856	0.1914
8857	0.1909
8858	0.1906
8859	0.1905
8860	0.1906
8861	0.1908
8862	0.1912
8863	0.1919
8864	0.1927
8865	0.1936
8866	0.1947
8867	0.1959
8868	0.1971
8869	0.1984
8870	0.1998
8871	0.2012
8872	0.2026
8873	0.2039
8874	0.2052
8875	0.2063
8876	0.2073
8877	0.2081
8878	0.2087
8879	0.2092
8880	0.2095
8881	0.2097
8882	0.2098
8883	0.2097
8884	0.2094
8885	0.2089
8886	0.2082
8887	0.2072
8888	0.2060
8889	0.2044
8890	0.2026
8891	0.2004
8892	0.1980
8893	0.1953
8894	0.1925
8895	0.1896
8896	0.1866
8897	0.1835
8898	0.1803
8899	0.1769
8900	0.1733
8901	0.1695
8902	0.1654
8903	0.1611
8904	0.1565
8905	0.1518
8906	0.1469
8907	0.1419
8908	0.1369
8909	0.1320
8910	0.1272
8911	0.1224
8912	0.1176
8913	0.1127
8914	0.1077
8915	0.1027
8916	0.0976
8917	0.0926
8918	0.0875
8919	0.0826
8920	0.0778
8921	0.0732
8922	0.0688
8923	0.0648
8924	0.0611
8925	0.0579
8926	0.0550
8927	0.0525
8928	0.0504
8929	0.0487
8930	0.0472
8931	0.0460
8932	0.0449
8933	0.0438
8934	0.0428
8935	0.0417
8936	0.0405
8937	0.0394
8938	0.0382
8939	0.0372
8940	0.0364
8941	0.0358
8942	0.0355
8943	0.0355
8944	0.0358
8945	0.0365
8946	0.0376
8947	0.0391
8948	0.0409
8949	0.0429
8950	0.0451
8951	0.0474
8952	0.0497
8953	0.0521
8954	0.0545
8955	0.0568
8956	0.0591
8957	0.0613
8958	0.0634
8959	0.0655
8960	0.0675
8961	0.0694
8962	0.0711
8963	0.0727
8964	0.0740
8965	0.0750
8966	0.0758
8967	0.0762
8968	0.0766
8969	0.0769
8970	0.0772
8971	0.0777
8972	0.0783
8973	0.0790
8974	0.0799
8975	0.0808
8976	0.0818
8977	0.0830
8978	0.0842
8979	0.0856
8980	0.0870
8981	0.0885
8982	0.0900
8983	0.0913
8984	0.0925
8985	0.0935
8986	0.0942
8987	0.0948
8988	0.0953
8989	0.0956
8990	0.0958
8991	0.0960
8992	0.0962
8993	0.0964
8994	0.0966
8995	0.0969
8996	0.0973
8997	0.0976
8998	0.0978
8999	0.0981
9000	0.0983
9001	0.0986
9002	0.0989
9003	0.0993
9004	0.0999
9005	0.1006
9006	0.1015
9007	0.1027
9008	0.1041
9009	0.1059
9010	0.1079
9011	0.1101
9012	0.1125
9013	0.1151
9014	0.1179
9015	0.1209
9016	0.1242
9017	0.1276
9018	0.1314
9019	0.1354
9020	0.1398
9021	0.1443
9022	0.1489
9023	0.1537
9024	0.1584
9025	0.1630
9026	0.1676
9027	0.1720
9028	0.1762
9029	0.1802
9030	0.1840
9031	0.1875
9032	0.1908
9033	0.1939
9034	0.1969
9035	0.1997
9036	0.2024
9037	0.2049
9038	0.2074
9039	0.2097
9040	0.2119
9041	0.2141
9042	0.2162
9043	0.2181
9044	0.2198
9045	0.2213
9046	0.2224
9047	0.2231
9048	0.2234
9049	0.2233
9050	0.2228
9051	0.2219
9052	0.2206
9053	0.2190
9054	0.2171
9055	0.2150
9056	0.2127
9057	0.2102
9058	0.2077
9059	0.2051
9060	0.2024
9061	0.1996
9062	0.1968
9063	0.1939
9064	0.1910
9065	0.1882
9066	0.1854
9067	0.1826
9068	0.1797
9069	0.1767
9070	0.1735
9071	0.1702
9072	0.1667
9073	0.1631
9074	0.1595
9075	0.1559
9076	0.1524
9077	0.1488
9078	0.1452
9079	0.1416
9080	0.1380
9081	0.1343
9082	0.1305
9083	0.1267
9084	0.1230
9085	0.1193
9086	0.1158
9087	0.1124
9088	0.1093
9089	0.1064
9090	0.1039
9091	0.1016
9092	0.0996
9093	0.0979
9094	0.0965
9095	0.0954
9096	0.0945
9097	0.0936
9098	0.0929
9099	0.0921
9100	0.0914
9101	0.0907
9102	0.0899
9103	0.0892
9104	0.0884
9105	0.0877
9106	0.0870
9107	0.0863
9108	0.0855
9109	0.0847
9110	0.0839
9111	0.0830
9112	0.0821
9113	0.0811
9114	0.0801
9115	0.0790
9116	0.0777
9117	0.0763
9118	0.0746
9119	0.0727
9120	0.0707
9121	0.0686
9122	0.0664
9123	0.0644
9124	0.0625
9125	0.0608
9126	0.0594
9127	0.0580
9128	0.0567
9129	0.0555
9130	0.0542
9131	0.0530
9132	0.0518
9133	0.0508
9134	0.0500
9135	0.0495
9136	0.0492
9137	0.0490
9138	0.0489
9139	0.0486
9140	0.0483
9141	0.0478
9142	0.0473
9143	0.0469
9144	0.0466
9145	0.0465
9146	0.0466
9147	0.0471
9148	0.0478
9149	0.0490
9150	0.0505
9151	0.0523
9152	0.0546
9153	0.0571
9154	0.0599
9155	0.0630
9156	0.0664
9157	0.0701
9158	0.0742
9159	0.0785
9160	0.0831
9161	0.0879
9162	0.0929
9163	0.0980
9164	0.1032
9165	0.1084
9166	0.1135
9167	0.1185
9168	0.1234
9169	0.1282
9170	0.1328
9171	0.1372
9172	0.1415
9173	0.1457
9174	0.1497
9175	0.1537
9176	0.1576
9177	0.1614
9178	0.1653
9179	0.1691
9180	0.1727
9181	0.1763
9182	0.1797
9183	0.1830
9184	0.1862
9185	0.1893
9186	0.1922
9187	0.1951
9188	0.1979
9189	0.2007
9190	0.2035
9191	0.2062
9192	0.2090
9193	0.2117
9194	0.2144
9195	0.2170
9196	0.2193
9197	0.2213
9198	0.2230
9199	0.2244
9200	0.2255
9201	0.2265
9202	0.2275
9203	0.2284
9204	0.2293
9205	0.2301
9206	0.2309
9207	0.2316
9208	0.2322
9209	0.2327
9210	0.2331
9211	0.2334
9212	0.2336
9213	0.2338
9214	0.2340
9215	0.2344
9216	0.2350
9217	0.2359
9218	0.2370
9219	0.2382
9220	0.2395
9221	0.2407
9222	0.2418
9223	0.2427
9224	0.2434
9225	0.2438
9226	0.2441
9227	0.2442
9228	0.2443
9229	0.2442
9230	0.2440
9231	0.2437
9232	0.2433
9233	0.2428
9234	0.2423
9235	0.2417
9236	0.2410
9237	0.2403
9238	0.2396
9239	0.2389
9240	0.2384
9241	0.2378
9242	0.2373
9243	0.2369
9244	0.2363
9245	0.2357
9246	0.2351
9247	0.2344
9248	0.2336
9249	0.2328
9250	0.2320
9251	0.2311
9252	0.2301
9253	0.2291
9254	0.2279
9255	0.2265
9256	0.2250
9257	0.2232
9258	0.2212
9259	0.2191
9260	0.2167
9261	0.2143
9262	0.2117
9263	0.2091
9264	0.2065
9265	0.2040
9266	0.2015
9267	0.1991
9268	0.1968
9269	0.1947
9270	0.1928
9271	0.1911
9272	0.1894
9273	0.1877
9274	0.1860
9275	0.1843
9276	0.1826
9277	0.1809
9278	0.1793
9279	0.1777
9280	0.1761
9281	0.1744
9282	0.1727
9283	0.1710
9284	0.1692
9285	0.1674
9286	0.1656
9287	0.1640
9288	0.1625
9289	0.1611
9290	0.1598
9291	0.1586
9292	0.1574
9293	0.1561
9294	0.1547
9295	0.1533
9296	0.1519
9297	0.1505
9298	0.1493
9299	0.1483
9300	0.1476
9301	0.1471
9302	0.1469
9303	0.1470
9304	0.1474
9305	0.1479
9306	0.1485
9307	0.1492
9308	0.1499
9309	0.1506
9310	0.1512
9311	0.1516
9312	0.1519
9313	0.1519
9314	0.1518
9315	0.1514
9316	0.1508
9317	0.1499
9318	0.1489
9319	0.1477
9320	0.1465
9321	0.1451
9322	0.1436
9323	0.1421
9324	0.1405
9325	0.1387
9326	0.1369
9327	0.1349
9328	0.1328
9329	0.1305
9330	0.1281
9331	0.1255
9332	0.1228
9333	0.1200
9334	0.1169
9335	0.1137
9336	0.1104
9337	0.1069
9338	0.1035
9339	0.1000
9340	0.0967
9341	0.0935
9342	0.0905
9343	0.0876
9344	0.0848
9345	0.0821
9346	0.0796
9347	0.0772
9348	0.0750
9349	0.0730
9350	0.0713
9351	0.0699
9352	0.0689
9353	0.0683
9354	0.0682
9355	0.0685
9356	0.0693
9357	0.0705
9358	0.0722
9359	0.0742
9360	0.0765
9361	0.0791
9362	0.0820
9363	0.0851
9364	0.0885
9365	0.0921
9366	0.0959
9367	0.1000
9368	0.1041
9369	0.1084
9370	0.1127
9371	0.1170
9372	0.1214
9373	0.1259
9374	0.1304
9375	0.1349
9376	0.1395
9377	0.1440
9378	0.1484
9379	0.1527
9380	0.1569
9381	0.1610
9382	0.1650
9383	0.1687
9384	0.1723
9385	0.1758
9386	0.1791
9387	0.1822
9388	0.1853
9389	0.1883
9390	0.1912
9391	0.1940
9392	0.1966
9393	0.1990
9394	0.2010
9395	0.2028
9396	0.2043
9397	0.2055
9398	0.2065
9399	0.2073
9400	0.2080
9401	0.2084
9402	0.2088
9403	0.2090
9404	0.2091
9405	0.2091
9406	0.2091
9407	0.2090
9408	0.2089
9409	0.2087
9410	0.2084
9411	0.2080
9412	0.2075
9413	0.2070
9414	0.2064
9415	0.2058
9416	0.2051
9417	0.2045
9418	0.2039
9419	0.2032
9420	0.2025
9421	0.2019
9422	0.2013
9423	0.2007
9424	0.2003
9425	0.2000
9426	0.1998
9427	0.1997
9428	0.1995
9429	0.1992
9430	0.1989
9431	0.1985
9432	0.1980
9433	0.1974
9434	0.1966
9435	0.1956
9436	0.1946
9437	0.1934
9438	0.1922
9439	0.1910
9440	0.1897
9441	0.1884
9442	0.1871
9443	0.1859
9444	0.1846
9445	0.1832
9446	0.1817
9447	0.1801
9448	0.1785
9449	0.1770
9450	0.1755
9451	0.1741
9452	0.1728
9453	0.1715
9454	0.1702
9455	0.1691
9456	0.1679
9457	0.1668
9458	0.1656
9459	0.1644
9460	0.1632
9461	0.1621
9462	0.1610
9463	0.1599
9464	0.1588
9465	0.1576
9466	0.1564
9467	0.1551
9468	0.1538
9469	0.1525
9470	0.1512
9471	0.1499
9472	0.1487
9473	0.1475
9474	0.1463
9475	0.1452
9476	0.1441
9477	0.1430
9478	0.1418
9479	0.1406
9480	0.1393
9481	0.1379
9482	0.1365
9483	0.1352
9484	0.1338
9485	0.1325
9486	0.1312
9487	0.1300
9488	0.1289
9489	0.1278
9490	0.1268
9491	0.1258
9492	0.1249
9493	0.1240
9494	0.1232
9495	0.1224
9496	0.1218
9497	0.1213
9498	0.1210
9499	0.1207
9500	0.1204
9501	0.1201
9502	0.1198
9503	0.1195
9504	0.1191
9505	0.1188
9506	0.1184
9507	0.1180
9508	0.1175
9509	0.1171
9510	0.1168
9511	0.1167
9512	0.1167
9513	0.1170
9514	0.1175
9515	0.1179
9516	0.1185
9517	0.1192
9518	0.1199
9519	0.1207
9520	0.1215
9521	0.1224
9522	0.1234
9523	0.1244
9524	0.1254
9525	0.1265
9526	0.1275
9527	0.1284
9528	0.1293
9529	0.1302
9530	0.1311
9531	0.1320
9532	0.1331
9533	0.1341
9534	0.1352
9535	0.1364
9536	0.1376
9537	0.1387
9538	0.1399
9539	0.1410
9540	0.1421
9541	0.1433
9542	0.1446
9543	0.1461
9544	0.1477
9545	0.1493
9546	0.1510
9547	0.1527
9548	0.1543
9549	0.1558
9550	0.1571
9551	0.1583
9552	0.1592
9553	0.1599
9554	0.1604
9555	0.1607
9556	0.1608
9557	0.1606
9558	0.1604
9559	0.1600
9560	0.1595
9561	0.1588
9562	0.1580
9563	0.1571
9564	0.1561
9565	0.1550
9566	0.1537
9567	0.1523
9568	0.1508
9569	0.1490
9570	0.1469
9571	0.1445
9572	0.1416
9573	0.1384
9574	0.1348
9575	0.1310
9576	0.1269
9577	0.1228
9578	0.1185
9579	0.1142
9580	0.1098
9581	0.1053
9582	0.1008
9583	0.0962
9584	0.0917
9585	0.0871
9586	0.0824
9587	0.0776
9588	0.0728
9589	0.0679
9590	0.0629
9591	0.0581
9592	0.0535
9593	0.0490
9594	0.0449
9595	0.0412
9596	0.0379
9597	0.0354
9598	0.0336
9599	0.0327
9600	0.0329
9601	0.0340
9602	0.0358
9603	0.0381
9604	0.0408
9605	0.0439
9606	0.0473
9607	0.0510
9608	0.0547
9609	0.0584
9610	0.0620
9611	0.0654
9612	0.0686
9613	0.0715
9614	0.0742
9615	0.0765
9616	0.0787
9617	0.0807
9618	0.0825
9619	0.0842
9620	0.0858
9621	0.0872
9622	0.0885
9623	0.0897
9624	0.0906
9625	0.0913
9626	0.0918
9627	0.0921
9628	0.0922
9629	0.0921
9630	0.0919
9631	0.0916
9632	0.0912
9633	0.0907
9634	0.0901
9635	0.0894
9636	0.0886
9637	0.0878
9638	0.0870
9639	0.0863
9640	0.0856
9641	0.0850
9642	0.0845
9643	0.0841
9644	0.0838
9645	0.0837
9646	0.0836
9647	0.0837
9648	0.0839
9649	0.0841
9650	0.0842
9651	0.0843
9652	0.0842
9653	0.0841
9654	0.0838
9655	0.0836
9656	0.0834
9657	0.0832
9658	0.0830
9659	0.0829
9660	0.0827
9661	0.0825
9662	0.0822
9663	0.0820
9664	0.0817
9665	0.0815
9666	0.0813
9667	0.0811
9668	0.0810
9669	0.0810
9670	0.0811
9671	0.0813
9672	0.0816
9673	0.0819
9674	0.0822
9675	0.0826
9676	0.0831
9677	0.0838
9678	0.0846
9679	0.0855
9680	0.0865
9681	0.0874
9682	0.0883
9683	0.0890
9684	0.0895
9685	0.0899
9686	0.0901
9687	0.0902
9688	0.0902
9689	0.0900
9690	0.0898
9691	0.0894
9692	0.0889
9693	0.0885
9694	0.0881
9695	0.0879
9696	0.0879
9697	0.0881
9698	0.0884
9699	0.0889
9700	0.0894
9701	0.0900
9702	0.0905
9703	0.0911
9704	0.0915
9705	0.0919
9706	0.0923
9707	0.0926
9708	0.0929
9709	0.0932
9710	0.0936
9711	0.0940
9712	0.0945
9713	0.0950
9714	0.0955
9715	0.0958
9716	0.0961
9717	0.0962
9718	0.0963
9719	0.0962
9720	0.0962
9721	0.0961
9722	0.0961
9723	0.0960
9724	0.0959
9725	0.0956
9726	0.0953
9727	0.0947
9728	0.0940
9729	0.0933
9730	0.0924
9731	0.0917
9732	0.0910
9733	0.0904
9734	0.0899
9735	0.0893
9736	0.0887
9737	0.0881
9738	0.0875
9739	0.0869
9740	0.0863
9741	0.0858
9742	0.0853
9743	0.0848
9744	0.0842
9745	0.0836
9746	0.0829
9747	0.0822
9748	0.0814
9749	0.0806
